,Unnamed: 0.1,Unnamed: 0,BATHRM,HF_BATHRM,AC,NUM_UNITS,ROOMS,BEDRM,EYB,STORIES,PRICE,STRUCT,CNDTN,KITCHENS,FIREPLACES,LANDAREA,FULLADDRESS,CITY,STATE,ZIPCODE,NATIONALGRID,LATITUDE,LONGITUDE,ASSESSMENT_SUBNBHD,WARD,SQUARE,X,Y,QUADRANT,year,"('distance', '.25metro', '.50metro')",distance2
7292,107355,107355,2,2,Y,,6,3,1978,,,,,,1,3088,,,,20032.0,,38.84114985,-76.99598015,016 B Congress Heights,Ward 8,5957,-76.99598242169189,38.841157297163775,SE,2017,0.5083369326262738,0.7188969843752147
7293,107375,107375,2,2,Y,,6,4,1978,,,,,,0,3088,,,,20032.0,,38.84114985,-76.99598015,016 B Congress Heights,Ward 8,5957,-76.99598242169189,38.841157297163775,SE,2017,0.5083369326262738,1.485286038655967
7294,107436,107436,1,0,Y,,4,2,2002,,30500.0,,,,0,988,,,,20020.0,,38.86374456,-76.9758629,043 B Randle Heights,Ward 8,5763,-76.97586517005423,38.86375200684674,SE,2017,1.0502558299353388,1.485286038655967
7295,107442,107442,1,0,Y,,3,1,2002,,54900.0,,,,0,790,,,,20020.0,,38.86374456,-76.9758629,043 B Randle Heights,Ward 8,5763,-76.97586517005423,38.86375200684674,SE,2017,1.0502558299353388,1.485286038655967
7296,107445,107445,1,0,Y,,3,1,2002,,,,,,0,988,,,,20020.0,,38.86374456,-76.9758629,043 B Randle Heights,Ward 8,5763,-76.97586517005423,38.86375200684674,SE,2017,1.0502558299353388,2.2791347624944573
7297,107467,107467,1,0,Y,,3,1,1943,,39000.0,,,,0,609,,,,20032.0,,38.82696736,-77.00645003,016 B Congress Heights,Ward 8,6214,-77.00645230484182,38.82697480382847,SE,2017,1.611591645797822,1.191885068791496
7298,107476,107476,1,0,Y,,3,1,1949,,59000.0,,,,0,1250,,,,20032.0,,38.83364685,-76.99125199,016 C Congress Heights,Ward 8,5925,-76.99125425929816,38.83365429198973,SE,2017,0.8427900145374615,1.191885068791496
7299,107498,107498,1,0,Y,,4,2,1949,,73000.0,,,,0,1496,,,,20032.0,,38.83364685,-76.99125199,016 C Congress Heights,Ward 8,5925,-76.99125425929816,38.83365429198973,SE,2017,0.8427900145374615,1.191885068791496
7300,107512,107512,1,0,Y,,3,1,1950,,65000.0,,,,0,921,,,,20032.0,,38.83364685,-76.99125199,016 C Congress Heights,Ward 8,5925,-76.99125425929816,38.83365429198973,SE,2017,0.8427900145374615,1.191885068791496
7301,107513,107513,1,0,Y,,4,2,1950,,86000.0,,,,0,1089,,,,20032.0,,38.83364685,-76.99125199,016 C Congress Heights,Ward 8,5925,-76.99125425929816,38.83365429198973,SE,2017,0.8427900145374615,1.191885068791496
7302,107518,107518,1,0,Y,,3,1,1950,,64900.0,,,,0,921,,,,20032.0,,38.83364685,-76.99125199,016 C Congress Heights,Ward 8,5925,-76.99125425929816,38.83365429198973,SE,2017,0.8427900145374615,1.191885068791496
7303,107523,107523,1,0,Y,,4,2,1950,,85000.0,,,,0,1071,,,,20032.0,,38.83364685,-76.99125199,016 C Congress Heights,Ward 8,5925,-76.99125425929816,38.83365429198973,SE,2017,0.8427900145374615,1.191885068791496
7304,107527,107527,1,0,Y,,3,1,1950,,68000.0,,,,0,921,,,,20032.0,,38.83364685,-76.99125199,016 C Congress Heights,Ward 8,5925,-76.99125425929816,38.83365429198973,SE,2017,0.8427900145374615,0.673812766655181
7305,107543,107543,1,0,Y,,3,1,1965,,41580.0,,,,0,1045,,,,20020.0,,38.85298403,-76.964861015,043 B Randle Heights,Ward 8,5720,-76.96486328023143,38.85299147596524,SE,2017,0.47645757655194726,0.673812766655181
7306,107554,107554,1,0,Y,,4,2,2005,,54000.0,,,,0,1181,,,,20020.0,,38.85298403,-76.964861015,043 B Randle Heights,Ward 8,5720,-76.96486328023143,38.85299147596524,SE,2017,0.47645757655194726,0.673812766655181
7307,107583,107583,1,0,Y,,4,2,2005,,49400.0,,,,0,1181,,,,20020.0,,38.85298403,-76.964861015,043 B Randle Heights,Ward 8,5720,-76.96486328023143,38.85299147596524,SE,2017,0.47645757655194726,2.626847724261621
7308,107646,107646,1,0,N,,6,3,1943,,188300.0,,,,0,1669,,,,20032.0,,38.82458711,-77.00997379,016 A Congress Heights,Ward 8,6239,-77.00997606553214,38.82459454662529,SW,2017,1.8574618389698425,0.2711685526432662
7309,107668,107668,1,0,Y,,4,2,1949,,215900.0,,,,0,600,,,,20032.0,,38.84362147,-76.990927975,016 B Congress Heights,Ward 8,5945,-76.99093024828056,38.8436289154713,SE,2017,0.19174512241859484,0.2711685526432662
7310,107670,107670,1,0,Y,,4,2,1949,,210000.0,,,,0,601,,,,20032.0,,38.84362147,-76.990927975,016 B Congress Heights,Ward 8,5945,-76.99093024828056,38.8436289154713,SE,2017,0.19174512241859484,0.2711685526432662
7311,107672,107672,1,0,Y,,4,2,1949,,210900.0,,,,0,600,,,,20032.0,,38.84362147,-76.990927975,016 B Congress Heights,Ward 8,5945,-76.99093024828056,38.8436289154713,SE,2017,0.19174512241859484,0.2711685526432662
7312,107673,107673,1,0,Y,,3,1,1949,,185000.0,,,,0,452,,,,20032.0,,38.84362147,-76.990927975,016 B Congress Heights,Ward 8,5945,-76.99093024828056,38.8436289154713,SE,2017,0.19174512241859484,0.2711685526432662
7313,107674,107674,1,0,Y,,4,2,1949,,209900.0,,,,0,601,,,,20032.0,,38.84362147,-76.990927975,016 B Congress Heights,Ward 8,5945,-76.99093024828056,38.8436289154713,SE,2017,0.19174512241859484,0.2711685526432662
7314,107676,107676,1,0,Y,,4,2,1949,,220000.0,,,,0,600,,,,20032.0,,38.84362147,-76.990927975,016 B Congress Heights,Ward 8,5945,-76.99093024828056,38.8436289154713,SE,2017,0.19174512241859484,0.2711685526432662
7315,107679,107679,1,0,Y,,3,1,1949,,192000.0,,,,0,433,,,,20032.0,,38.84362147,-76.990927975,016 B Congress Heights,Ward 8,5945,-76.99093024828056,38.8436289154713,SE,2017,0.19174512241859484,0.5268022305182061
7316,107690,107690,1,0,Y,,3,1,1952,,138000.0,,,,0,488,,,,20032.0,,38.845565975,-76.99544012,016 B Congress Heights,Ward 8,5950,-76.99544239962752,38.84557341737043,SE,2017,0.3725054295436223,1.4387519630487506
7317,107698,107698,1,0,Y,,4,1,1960,,235000.0,,,,0,550,,,,20016.0,,38.93466835,-77.08468826,054 B Wesley Heights,Ward 3,1601,-77.08469057606386,38.93467580564351,NW,2017,1.0173512695172287,0.8220126507726302
7318,107726,107726,2,0,Y,,5,2,2002,,404000.0,,,,0,895,,,,20007.0,,38.9107624,-77.05413281,025 H Georgetown,Ward 2,1287,-77.05413510014522,38.910769851936735,NW,2017,0.5812507195824561,1.6352602631643125
7319,107733,107733,3,1,Y,,5,3,1919,,1299000.0,,,,0,909,,,,20007.0,,38.915862645,-77.070380995,008 A Burleith,Ward 2,1296,-77.07038329724071,38.915870097402,NW,2017,1.1563036210883837,1.6352602631643125
7320,107734,107734,3,1,Y,,5,3,1919,,1250000.0,,,,0,944,,,,20007.0,,38.915862645,-77.070380995,008 A Burleith,Ward 2,1296,-77.07038329724071,38.915870097402,NW,2017,1.1563036210883837,1.258622318009925
7321,107750,107750,3,0,Y,,6,3,1935,,,,,,2,1688,,,,20016.0,,38.94176265,-77.093424975,050 B Spring Valley,Ward 3,1528,-77.09342728145822,38.94177010803959,NW,2017,0.8899803760175492,1.258622318009925
7322,107755,107755,1,0,Y,,3,1,1936,,265000.0,,,,0,1075,,,,20016.0,,38.94176265,-77.093424975,050 B Spring Valley,Ward 3,1528,-77.09342728145822,38.94177010803959,NW,2017,0.8899803760175492,1.258622318009925
7323,107757,107757,1,0,Y,,3,1,1936,,290000.0,,,,0,1075,,,,20016.0,,38.94176265,-77.093424975,050 B Spring Valley,Ward 3,1528,-77.09342728145822,38.94177010803959,NW,2017,0.8899803760175492,0.333575816652564
7324,107762,107762,1,0,N,,4,1,1935,,,,,,0,695,,,,20003.0,,38.88204056,-76.99314089,009 A Capitol Hill,Ward 6,0949,-76.99314317925254,38.882048009327946,SE,2017,0.23587372199486845,0.45457108374725386
7325,107783,107783,2,0,Y,,6,2,1978,,834000.0,,,,1,1123,,,,20003.0,,38.88776559,-76.98291825,039 A Old City 1,Ward 6,1072,-76.98292052356214,38.88777304348519,SE,2017,0.3214302958490012,0.4583893187114135
7326,107794,107794,2,0,Y,,4,2,1919,,479900.0,,,,0,347,,,,20003.0,,38.886078615,-76.98306614,039 A Old City 1,Ward 6,1073,-76.98306841008844,38.88608606884105,SE,2017,0.32413019568432205,0.4583893187114135
7327,107795,107795,2,0,Y,,4,2,1919,,449900.0,,,,0,347,,,,20003.0,,38.886078615,-76.98306614,039 A Old City 1,Ward 6,1073,-76.98306841008844,38.88608606884105,SE,2017,0.32413019568432205,0.4583893187114135
7328,107796,107796,2,0,Y,,4,2,1919,,479900.0,,,,0,347,,,,20003.0,,38.886078615,-76.98306614,039 A Old City 1,Ward 6,1073,-76.98306841008844,38.88608606884105,SE,2017,0.32413019568432205,0.4583893187114135
7329,107797,107797,2,0,Y,,4,2,1919,,499900.0,,,,0,347,,,,20003.0,,38.886078615,-76.98306614,039 A Old City 1,Ward 6,1073,-76.98306841008844,38.88608606884105,SE,2017,0.32413019568432205,0.4583893187114135
7330,107798,107798,2,0,Y,,5,2,1919,,600000.0,,,,0,347,,,,20003.0,,38.886078615,-76.98306614,039 A Old City 1,Ward 6,1073,-76.98306841008844,38.88608606884105,SE,2017,0.32413019568432205,0.21290696685690225
7331,107806,107806,2,1,Y,,6,3,2005,,799900.0,,,,1,1133,,,,20003.0,,38.88227148,-76.98300881,039 B Old City 1,Ward 6,1076,-76.9830110837643,38.882278932465056,SE,2017,0.1505479600263751,0.23631201144758032
7332,107813,107813,1,0,Y,,3,1,1926,,499000.0,,,,0,407,,,,20003.0,,38.87997888,-76.98286895,039 B Old City 1,Ward 6,1077,-76.98287121733078,38.87998632643328,SE,2017,0.1670978257704171,0.23631201144758032
7333,107819,107819,1,0,Y,,2,0,2016,,327500.0,,,,0,194,,,,20003.0,,38.87997888,-76.98286895,039 B Old City 1,Ward 6,1077,-76.98287121733078,38.87998632643328,SE,2017,0.1670978257704171,0.23631201144758032
7334,107821,107821,1,0,Y,,4,1,2016,,449900.0,,,,0,286,,,,20003.0,,38.87997888,-76.98286895,039 B Old City 1,Ward 6,1077,-76.98287121733078,38.87998632643328,SE,2017,0.1670978257704171,0.23631201144758032
7335,107822,107822,2,0,Y,,4,2,2016,,243400.0,,,,0,305,,,,20003.0,,38.87997888,-76.98286895,039 B Old City 1,Ward 6,1077,-76.98287121733078,38.87998632643328,SE,2017,0.1670978257704171,0.23631201144758032
7336,107824,107824,1,0,Y,,3,1,2016,,116200.0,,,,0,251,,,,20003.0,,38.87997888,-76.98286895,039 B Old City 1,Ward 6,1077,-76.98287121733078,38.87998632643328,SE,2017,0.1670978257704171,0.23631201144758032
7337,107825,107825,1,0,Y,,4,1,2016,,479900.0,,,,0,290,,,,20003.0,,38.87997888,-76.98286895,039 B Old City 1,Ward 6,1077,-76.98287121733078,38.87998632643328,SE,2017,0.1670978257704171,0.23631201144758032
7338,107826,107826,1,0,Y,,4,1,2016,,460000.0,,,,0,272,,,,20003.0,,38.87997888,-76.98286895,039 B Old City 1,Ward 6,1077,-76.98287121733078,38.87998632643328,SE,2017,0.1670978257704171,0.23631201144758032
7339,107827,107827,1,0,Y,,2,0,2016,,319900.0,,,,0,193,,,,20003.0,,38.87997888,-76.98286895,039 B Old City 1,Ward 6,1077,-76.98287121733078,38.87998632643328,SE,2017,0.1670978257704171,0.23631201144758032
7340,107828,107828,1,0,Y,,2,0,2016,,329900.0,,,,0,194,,,,20003.0,,38.87997888,-76.98286895,039 B Old City 1,Ward 6,1077,-76.98287121733078,38.87998632643328,SE,2017,0.1670978257704171,0.23631201144758032
7341,107829,107829,1,0,Y,,3,1,2016,,117500.0,,,,0,202,,,,20003.0,,38.87997888,-76.98286895,039 B Old City 1,Ward 6,1077,-76.98287121733078,38.87998632643328,SE,2017,0.1670978257704171,0.23631201144758032
7342,107830,107830,1,0,Y,,3,1,2016,,219100.0,,,,0,234,,,,20003.0,,38.87997888,-76.98286895,039 B Old City 1,Ward 6,1077,-76.98287121733078,38.87998632643328,SE,2017,0.1670978257704171,1.4387519630487506
7343,107838,107838,2,0,Y,,7,3,1960,,695000.0,,,,0,1101,,,,20016.0,,38.93466835,-77.08468826,054 B Wesley Heights,Ward 3,1601,-77.08469057606386,38.93467580564351,NW,2017,1.0173512695172287,1.4387519630487506
7344,107845,107845,1,0,Y,,4,1,1960,,249900.0,,,,0,539,,,,20016.0,,38.93466835,-77.08468826,054 B Wesley Heights,Ward 3,1601,-77.08469057606386,38.93467580564351,NW,2017,1.0173512695172287,1.4387519630487506
7345,107846,107846,1,0,Y,,4,1,1960,,247500.0,,,,0,634,,,,20016.0,,38.93466835,-77.08468826,054 B Wesley Heights,Ward 3,1601,-77.08469057606386,38.93467580564351,NW,2017,1.0173512695172287,2.0364553843054263
7346,107857,107857,1,0,Y,,3,1,1959,,262000.0,,,,0,750,,,,20007.0,,38.92384731,-77.08088304,,Ward 3,1708,-77.08088534595657,38.92385476412312,NW,2017,1.4399914118262238,2.0364553843054263
7347,107868,107868,1,0,N,,3,1,1956,,,,,,0,683,,,,20007.0,,38.92384731,-77.08088304,,Ward 3,1708,-77.08088534595657,38.92385476412312,NW,2017,1.4399914118262238,2.0364553843054263
7348,107888,107888,1,0,N,,4,2,1956,,389000.0,,,,0,968,,,,20007.0,,38.92384731,-77.08088304,,Ward 3,1708,-77.08088534595657,38.92385476412312,NW,2017,1.4399914118262238,2.0364553843054263
7349,107900,107900,1,0,N,,4,2,1956,,365000.0,,,,0,963,,,,20007.0,,38.92384731,-77.08088304,,Ward 3,1708,-77.08088534595657,38.92385476412312,NW,2017,1.4399914118262238,1.4387519630487506
7350,107915,107915,1,0,Y,,4,1,1960,,271400.0,,,,0,539,,,,20016.0,,38.93466835,-77.08468826,054 B Wesley Heights,Ward 3,1601,-77.08469057606386,38.93467580564351,NW,2017,1.0173512695172287,1.4387519630487506
7351,107916,107916,1,0,Y,,4,1,1960,,290000.0,,,,0,539,,,,20016.0,,38.93466835,-77.08468826,054 B Wesley Heights,Ward 3,1601,-77.08469057606386,38.93467580564351,NW,2017,1.0173512695172287,1.4387519630487506
7352,107938,107938,1,0,Y,,4,1,1960,,247000.0,,,,0,539,,,,20016.0,,38.93466835,-77.08468826,054 B Wesley Heights,Ward 3,1601,-77.08469057606386,38.93467580564351,NW,2017,1.0173512695172287,0.22124873400669973
7353,107942,107942,2,0,Y,,4,2,2007,,649000.0,,,,0,329,,,,20015.0,,38.96128073,-77.08320993,011 A Chevy Chase,Ward 3,1663,-77.08321223825736,38.96128819325521,NW,2017,0.1564464801450761,0.22124873400669973
7354,107945,107945,2,0,Y,,4,1,2007,,,,,,0,329,,,,20015.0,,38.96128073,-77.08320993,011 A Chevy Chase,Ward 3,1663,-77.08321223825736,38.96128819325521,NW,2017,0.1564464801450761,0.22124873400669973
7355,107949,107949,2,0,Y,,4,2,2007,,683000.0,,,,0,329,,,,20015.0,,38.96128073,-77.08320993,011 A Chevy Chase,Ward 3,1663,-77.08321223825736,38.96128819325521,NW,2017,0.1564464801450761,1.4387519630487506
7356,107979,107979,3,1,Y,,6,3,1971,,,,,,0,487,,,,20016.0,,38.93466835,-77.08468826,054 B Wesley Heights,Ward 3,1601,-77.08469057606386,38.93467580564351,NW,2017,1.0173512695172287,1.4387519630487506
7357,107985,107985,2,1,Y,,5,2,1971,,,,,,0,483,,,,20016.0,,38.93466835,-77.08468826,054 B Wesley Heights,Ward 3,1601,-77.08469057606386,38.93467580564351,NW,2017,1.0173512695172287,1.4387519630487506
7358,107989,107989,2,1,Y,,5,2,1971,,550000.0,,,,0,482,,,,20016.0,,38.93466835,-77.08468826,054 B Wesley Heights,Ward 3,1601,-77.08469057606386,38.93467580564351,NW,2017,1.0173512695172287,1.4387519630487506
7359,108005,108005,2,0,Y,,5,2,1971,,650000.0,,,,0,432,,,,20016.0,,38.93466835,-77.08468826,054 B Wesley Heights,Ward 3,1601,-77.08469057606386,38.93467580564351,NW,2017,1.0173512695172287,1.4387519630487506
7360,108007,108007,2,1,Y,,5,2,1971,,950000.0,,,,0,561,,,,20016.0,,38.93466835,-77.08468826,054 B Wesley Heights,Ward 3,1601,-77.08469057606386,38.93467580564351,NW,2017,1.0173512695172287,1.4387519630487506
7361,108045,108045,2,0,Y,,4,2,1979,,629000.0,,,,0,1118,,,,20016.0,,38.93466835,-77.08468826,054 B Wesley Heights,Ward 3,1601,-77.08469057606386,38.93467580564351,NW,2017,1.0173512695172287,0.6883249220141375
7362,108063,108063,2,0,N,,4,2,1980,,645000.0,,,,0,301,,,,20007.0,,38.903308955,-77.058697975,025 I Georgetown,Ward 2,1192,-77.05870027020612,38.90331640827043,NW,2017,0.4867192200158981,0.6883249220141375
7363,108072,108072,2,0,N,,4,1,1980,,,,,,0,301,,,,20007.0,,38.903308955,-77.058697975,025 I Georgetown,Ward 2,1192,-77.05870027020612,38.90331640827043,NW,2017,0.4867192200158981,0.6883249220141375
7364,108082,108082,1,0,N,,4,1,1980,,,,,,0,231,,,,20007.0,,38.903308955,-77.058697975,025 I Georgetown,Ward 2,1192,-77.05870027020612,38.90331640827043,NW,2017,0.4867192200158981,1.028893561232157
7365,108098,108098,1,0,N,,5,2,1981,,549000.0,,,,0,9,,,,20007.0,,38.904943815,-77.063779295,025 I Georgetown,Ward 2,1200,-77.0637815973127,38.90495143533684,NW,2017,0.7275376142664346,0.20812232094370756
7366,108106,108106,2,0,Y,,4,1,2007,,356000.0,,,,0,35,,,,20003.0,,38.88052973,-76.98806467,039 C Old City 1,Ward 6,1045,-76.98806694728215,38.88053718282675,SE,2017,0.14716470445557864,0.20812232094370756
7367,108109,108109,2,0,Y,,4,1,2007,,455000.0,,,,0,35,,,,20003.0,,38.88052973,-76.98806467,039 C Old City 1,Ward 6,1045,-76.98806694728215,38.88053718282675,SE,2017,0.14716470445557864,2.0364553843054263
7368,108158,108158,1,0,Y,,4,1,1955,,315000.0,,,,0,785,,,,20007.0,,38.92384731,-77.08088304,,Ward 3,1708,-77.08088534595657,38.92385476412312,NW,2017,1.4399914118262238,0.1997140709818446
7369,108206,108206,1,0,Y,,3,1,2010,,399500.0,,,,0,444,,,,20015.0,,38.95818175,-77.08297804,011 A Chevy Chase,Ward 3,1665,-77.08298034384555,38.95818921576008,NW,2017,0.14121917388963381,0.1997140709818446
7370,108208,108208,1,0,Y,,3,1,2010,,476000.0,,,,0,354,,,,20015.0,,38.95818175,-77.08297804,011 A Chevy Chase,Ward 3,1665,-77.08298034384555,38.95818921576008,NW,2017,0.14121917388963381,0.1997140709818446
7371,108209,108209,1,0,Y,,3,1,2010,,399900.0,,,,0,320,,,,20015.0,,38.95818175,-77.08297804,011 A Chevy Chase,Ward 3,1665,-77.08298034384555,38.95818921576008,NW,2017,0.14121917388963381,0.1997140709818446
7372,108215,108215,1,0,Y,,3,1,2010,,345000.0,,,,0,275,,,,20015.0,,38.95818175,-77.08297804,011 A Chevy Chase,Ward 3,1665,-77.08298034384555,38.95818921576008,NW,2017,0.14121917388963381,0.1997140709818446
7373,108219,108219,1,0,Y,,3,1,2010,,370000.0,,,,0,318,,,,20015.0,,38.95818175,-77.08297804,011 A Chevy Chase,Ward 3,1665,-77.08298034384555,38.95818921576008,NW,2017,0.14121917388963381,1.9238869331427328
7374,108231,108231,1,0,N,,3,1,1960,,295000.0,,,,0,699,,,,20007.0,,38.92528467,-77.08024404,,Ward 3,1709,-77.0802463436271,38.92529212544259,NW,2017,1.3603934966614164,1.9238869331427328
7375,108249,108249,1,0,Y,,3,1,1960,,,,,,0,651,,,,20007.0,,38.92528467,-77.08024404,,Ward 3,1709,-77.0802463436271,38.92529212544259,NW,2017,1.3603934966614164,1.209576857775009
7376,108262,108262,2,0,Y,,4,2,1951,,439000.0,,,,0,731,,,,20016.0,,38.93693126,-77.08388758000001,,Ward 3,1717,-77.08388988477321,38.936938714674845,NW,2017,0.8552999984990249,0.6204525888447369
7377,108288,108288,2,1,Y,,5,2,1919,,660000.0,,,,0,848,,,,20002.0,,38.904359725,-76.995609735,039 L Old City 1,Ward 6,0886,-76.99561201255246,38.904367180052525,NE,2017,0.43872623297686225,0.6824903975998395
7378,108292,108292,3,1,Y,,6,3,1919,,705000.0,,,,0,722,,,,20002.0,,38.90317597,-76.99552465,039 L Old City 1,Ward 6,0887,-76.99552692371608,38.90318341992238,NE,2017,0.48259358823754955,0.6824903975998395
7379,108293,108293,2,1,Y,,6,3,1919,,965000.0,,,,0,861,,,,20002.0,,38.90317597,-76.99552465,039 L Old City 1,Ward 6,0887,-76.99552692371608,38.90318341992238,NE,2017,0.48259358823754955,0.6824903975998395
7380,108294,108294,3,1,Y,,6,3,1919,,1198250.0,,,,0,1194,,,,20002.0,,38.90317597,-76.99552465,039 L Old City 1,Ward 6,0887,-76.99552692371608,38.90318341992238,NE,2017,0.48259358823754955,0.6799600320846331
7381,108335,108335,1,0,Y,,3,1,1980,,384900.0,,,,1,445,,,,20002.0,,38.890538895,-76.98456965,039 F Old City 1,Ward 6,1057,-76.98457192266534,38.89054634802614,NE,2017,0.48080434962286644,0.20812232094370756
7382,108345,108345,1,0,Y,,2,0,2007,,,,,,0,20,,,,20003.0,,38.88052973,-76.98806467,039 C Old City 1,Ward 6,1045,-76.98806694728215,38.88053718282675,SE,2017,0.14716470445557864,0.20812232094370756
7383,108351,108351,1,0,Y,,3,1,2007,,395000.0,,,,0,31,,,,20003.0,,38.88052973,-76.98806467,039 C Old City 1,Ward 6,1045,-76.98806694728215,38.88053718282675,SE,2017,0.14716470445557864,0.20812232094370756
7384,108360,108360,2,0,Y,,4,2,2007,,555000.0,,,,0,43,,,,20003.0,,38.88052973,-76.98806467,039 C Old City 1,Ward 6,1045,-76.98806694728215,38.88053718282675,SE,2017,0.14716470445557864,0.20812232094370756
7385,108373,108373,2,0,Y,,4,2,2007,,549000.0,,,,0,45,,,,20003.0,,38.88052973,-76.98806467,039 C Old City 1,Ward 6,1045,-76.98806694728215,38.88053718282675,SE,2017,0.14716470445557864,0.20812232094370756
7386,108376,108376,2,0,Y,,5,2,2007,,,,,,0,50,,,,20003.0,,38.88052973,-76.98806467,039 C Old City 1,Ward 6,1045,-76.98806694728215,38.88053718282675,SE,2017,0.14716470445557864,0.20812232094370756
7387,108378,108378,2,0,Y,,5,2,2007,,620000.0,,,,0,53,,,,20003.0,,38.88052973,-76.98806467,039 C Old City 1,Ward 6,1045,-76.98806694728215,38.88053718282675,SE,2017,0.14716470445557864,1.1668530315574686
7388,108401,108401,1,0,Y,,3,1,1919,,255980.0,,,,0,627,,,,20002.0,,38.89790586,-76.99206289,039 J Old City 1,Ward 6,0960,-76.99206516060045,38.897913309077055,NE,2017,0.8250896912623666,1.1668530315574686
7389,108402,108402,1,0,Y,,3,1,1919,,98394.0,,,,0,627,,,,20002.0,,38.89790586,-76.99206289,039 J Old City 1,Ward 6,0960,-76.99206516060045,38.897913309077055,NE,2017,0.8250896912623666,1.1668530315574686
7390,108403,108403,1,0,Y,,3,1,1919,,76794.0,,,,0,627,,,,20002.0,,38.89790586,-76.99206289,039 J Old City 1,Ward 6,0960,-76.99206516060045,38.897913309077055,NE,2017,0.8250896912623666,1.1171019619987728
7391,108409,108409,1,0,Y,,5,2,1910,,651000.0,,,,2,927,,,,20002.0,,38.8956455,-76.99203424000001,039 K Old City 1,Ward 6,0962,-76.99203651511246,38.89565295337108,NE,2017,0.7899103726061292,1.1171019619987728
7392,108410,108410,1,0,Y,,5,2,1940,,480000.0,,,,1,373,,,,20002.0,,38.8956455,-76.99203424000001,039 K Old City 1,Ward 6,0962,-76.99203651511246,38.89565295337108,NE,2017,0.7899103726061292,1.1171019619987728
7393,108411,108411,1,0,Y,,5,2,1940,,489900.0,,,,1,372,,,,20002.0,,38.8956455,-76.99203424000001,039 K Old City 1,Ward 6,0962,-76.99203651511246,38.89565295337108,NE,2017,0.7899103726061292,1.9238869331427328
7394,108419,108419,1,0,Y,,3,1,1960,,295000.0,,,,0,749,,,,20007.0,,38.92528467,-77.08024404,,Ward 3,1709,-77.0802463436271,38.92529212544259,NW,2017,1.3603934966614164,1.2098387787594542
7395,108422,108422,1,0,Y,,4,1,1988,,,,,,0,189,,,,20392.0,,38.92066119,-77.06729261,,Ward 3,1299,-77.06729491749634,38.920668646456015,NW,2017,0.8554852046032614,1.2098387787594542
7396,108425,108425,2,0,Y,,5,2,1988,,615000.0,,,,0,364,,,,20392.0,,38.92066119,-77.06729261,,Ward 3,1299,-77.06729491749634,38.920668646456015,NW,2017,0.8554852046032614,1.2098387787594542
7397,108432,108432,1,0,Y,,4,1,1988,,296000.0,,,,0,193,,,,20392.0,,38.92066119,-77.06729261,,Ward 3,1299,-77.06729491749634,38.920668646456015,NW,2017,0.8554852046032614,1.2098387787594542
7398,108440,108440,2,0,Y,,5,2,1988,,,,,,0,320,,,,20392.0,,38.92066119,-77.06729261,,Ward 3,1299,-77.06729491749634,38.920668646456015,NW,2017,0.8554852046032614,1.2098387787594542
